,dt,o,h,l,c
34301,2021-12-15 14:30:00,47702.39750515,47708.75804923,47179.57361026,47365.80944452
34302,2021-12-15 15:00:00,47365.80944452,47449.83198126,46865.46043327,46982.42541167
34303,2021-12-15 15:30:00,46961.290238,47161.92876964,46586.19870226,46629.27287762
34304,2021-12-15 16:00:00,46603.17614574,46999.99999999,46552.79849302,46963.19143833
34305,2021-12-15 16:30:00,46970.23711136,47003.59411558,46631.6,47003.59411558
34306,2021-12-15 17:00:00,46981.50372078,47137.52993773,46871.90881011,47007.65579353
34307,2021-12-15 17:30:00,47031.91414329,47332.33820392,47017.9241945,47131.0613767
34308,2021-12-15 18:00:00,47085.56731554,47370.39700581,47021.93478603,47270.94096265
34309,2021-12-15 18:30:00,47294.01731069,48220.05090669,47294.01731069,47849.310486
34310,2021-12-15 19:00:00,47800.38292849,49248.89999994,47254.9054421,48086.95652173
34311,2021-12-15 19:30:00,48053.41707569,48885.01606214,47914.59887795,48675.34541834
34312,2021-12-15 20:00:00,48708.0,49350.0,48542.53104383,49255.86012152
34313,2021-12-15 20:30:00,49278.92840123,49474.0,49025.8418677,49234.9124447
34314,2021-12-15 21:00:00,49219.81494276,49343.81401102,48928.24512051,49142.46730134
34315,2021-12-15 21:30:00,49149.14067907,49249.99999999,48965.17669385,49148.74915219
34316,2021-12-15 22:00:00,49158.58280927,49225.5936006,48812.7556,48884.46219586
34317,2021-12-15 22:30:00,48902.27916896,48912.49965966,48662.53557221,48705.12628026
34318,2021-12-15 23:00:00,48757.75238786,48937.69530617,48757.75238786,48822.4628387
34319,2021-12-15 23:30:00,48808.04698555,48929.25588895,48700.734003,48871.21111491
34320,2021-12-16 00:00:00,48861.43914439,49105.2744,48743.67299608,49001.22974735
34321,2021-12-16 00:30:00,49013.49741963,49249.99999999,48948.80611074,49026.84002893
34322,2021-12-16 01:00:00,49024.78792029,49116.47912373,48874.52916477,48908.39630681
34323,2021-12-16 01:30:00,48915.73432551,49031.87193121,48835.1206,49031.87193121
34324,2021-12-16 02:00:00,49032.56206883,49047.4316571,48873.02556818,48963.00000001
34325,2021-12-16 02:30:00,48963.0,49047.00001,48950.01468744,49017.87626647
34326,2021-12-16 03:00:00,49023.55239753,49040.0,48791.93015115,48801.56926329
34327,2021-12-16 03:30:00,48793.64796816,48827.5586835,48727.50580138,48824.776
34328,2021-12-16 04:00:00,48825.11796334,48874.40764879,48600.0,48749.56634506
34329,2021-12-16 04:30:00,48715.87691016,48804.0,48640.07711054,48719.38132594
34330,2021-12-16 05:00:00,48743.12478816,48794.70464428,48645.26863831,48709.1436886
34331,2021-12-16 05:30:00,48721.50885256,48733.20993348,48522.8651652,48522.8651652
34332,2021-12-16 06:00:00,48522.86516522,48748.86671262,48506.34570153,48716.88646327
34333,2021-12-16 06:30:00,48730.20896327,48902.149688,48697.9960786,48902.149688
34334,2021-12-16 07:00:00,48897.26003163,49019.12160306,48864.16468644,48969.01849047
34335,2021-12-16 07:30:00,48969.01849047,48991.61388969,48705.59908239,48729.44508616
34336,2021-12-16 08:00:00,48713.76816976,48770.64086815,48622.3771142,48697.02366849
34337,2021-12-16 08:30:00,48709.1985839,48928.02603352,48709.1985839,48756.78624507
34338,2021-12-16 09:00:00,48766.07446408,48869.11894624,48724.98283831,48869.11894624
34339,2021-12-16 09:30:00,48867.53415674,48989.4224836,48828.87130688,48943.19750976
34340,2021-12-16 10:00:00,48943.19750976,49222.0,48943.19750976,49081.7658339
34341,2021-12-16 10:30:00,49084.11460358,49169.0,49051.79379286,49150.13829968
34342,2021-12-16 11:00:00,49106.47748085,49130.43202539,48845.91073006,49019.12752014
34343,2021-12-16 11:30:00,49039.51118779,49418.98330594,49039.51118778,49187.50311214
34344,2021-12-16 12:00:00,49195.12671739,49200.0,49000.0,49089.27812441
34345,2021-12-16 12:30:00,49081.91587966,49194.16682936,48646.21714,48710.57671252
34346,2021-12-16 13:00:00,48696.25588211,48798.36259789,48225.17748604,48798.36259789
34347,2021-12-16 13:30:00,48769.11031215,49220.93290641,48645.25439429,49009.18675002
34348,2021-12-16 14:00:00,49011.32057923,49011.32057923,48580.0,48749.73685561
34349,2021-12-16 14:30:00,48764.56485041,48863.35772334,48518.13690187,48548.72714905
34350,2021-12-16 15:00:00,48520.56332517,48635.70934067,48255.27166874,48625.44972109
34351,2021-12-16 15:30:00,48619.44736419,48701.7691747,48466.84224315,48572.67612316
34352,2021-12-16 16:00:00,48577.2949376,48619.61058274,48320.9331162,48436.81297515
34353,2021-12-16 16:30:00,48511.49328054,48707.58457508,48300.0,48498.94916968
34354,2021-12-16 17:00:00,48484.21628376,48493.67114938,48097.66280402,48145.12871823
34355,2021-12-16 17:30:00,48118.44111618,48220.99477076,48071.44389396,48133.72193299
34356,2021-12-16 18:00:00,48086.19780302,48305.7653865,48076.25174789,48208.36515927
34357,2021-12-16 18:30:00,48209.85969176,48209.85969176,47874.98494148,47991.0
34358,2021-12-16 19:00:00,47981.0,48115.02953759,47755.0,47779.02153098
34359,2021-12-16 19:30:00,47816.06936256,47929.0,47679.0,47857.39597658
34360,2021-12-16 20:00:00,47852.6085741,48355.0,47849.01854505,48295.8690453
34361,2021-12-16 20:30:00,48330.58388435,48356.0,47933.04158783,47933.04158783
34362,2021-12-16 21:00:00,47926.39649595,48161.18416698,47904.93600439,48087.59156336
34363,2021-12-16 21:30:00,48117.42293496,48138.89399025,48031.04753967,48124.38281005
34364,2021-12-16 22:00:00,48117.27059013,48163.55898047,47536.98494147,47752.7
34365,2021-12-16 22:30:00,47700.31542078,47940.46206738,47700.31542078,47811.36947977
34366,2021-12-16 23:00:00,47820.0,47820.0,47576.28472378,47743.37964417
34367,2021-12-16 23:30:00,47719.32008097,47754.43096995,47539.0,47653.44640787
34368,2021-12-17 00:00:00,47611.01341324,47866.48919597,47418.273,47750.2673869
34369,2021-12-17 00:30:00,47786.5540907,47957.8308,47695.9576956,47797.65207893
34370,2021-12-17 01:00:00,47808.21702234,47989.99999999,47797.30890082,47823.46695902
34371,2021-12-17 01:30:00,47821.22859955,47835.91656412,47704.57167174,47835.91656412
34372,2021-12-17 02:00:00,47843.09171134,47860.08384503,47650.35717657,47743.85109767
34373,2021-12-17 02:30:00,47743.85109767,47797.93264655,47652.73998611,47797.93264655
34374,2021-12-17 03:00:00,47802.48873231,47804.87872483,47655.1234733,47776.2619302
34375,2021-12-17 03:30:00,47754.66235712,47804.87872484,47715.00541963,47775.80588061
34376,2021-12-17 04:00:00,47761.54925809,47937.91428544,47746.03423086,47773.55277937
34377,2021-12-17 04:30:00,47808.60453983,47914.96106166,47769.6180006,47904.368285
34378,2021-12-17 05:00:00,47928.89477647,47945.40005829,47760.04347826,47842.94909025
34379,2021-12-17 05:30:00,47877.70504236,47877.70504236,47614.38090532,47700.1858932
34380,2021-12-17 06:00:00,47700.1858932,47758.2285421,47473.50953206,47550.93184885
34381,2021-12-17 06:30:00,47550.93184885,47589.8041686,47414.81118996,47432.15761502
34382,2021-12-17 07:00:00,47425.0,47425.0,46866.68892109,46988.57206196
34383,2021-12-17 07:30:00,46988.57206196,47041.12647072,46745.27710197,47027.01884749
34384,2021-12-17 08:00:00,46994.83121679,47145.4858,46900.95264904,46943.48888765
34385,2021-12-17 08:30:00,46929.58723326,47182.41510404,46929.58723326,47135.38169873
34386,2021-12-17 09:00:00,47114.33894853,47248.50417189,46934.53990229,47212.53469471
34387,2021-12-17 09:30:00,47202.27280298,47257.0,47053.03057227,47227.09798635
34388,2021-12-17 10:00:00,47227.09798635,47245.57827769,46859.74206072,46859.74206072
34389,2021-12-17 10:30:00,46858.2699636,47076.45056594,46770.74918753,46923.68144604
34390,2021-12-17 11:00:00,46952.53487542,47278.53040134,46906.21609461,47235.42140735
34391,2021-12-17 11:30:00,47230.6961947,47295.09738868,47018.80690107,47107.65741409
34392,2021-12-17 12:00:00,47109.12613139,47332.69820336,46953.65031701,47267.88775144
34393,2021-12-17 12:30:00,47228.43442084,47238.46605473,47022.0,47031.78297107
34394,2021-12-17 13:00:00,47029.43153831,47208.83739341,46983.00000001,47152.97028859
34395,2021-12-17 13:30:00,47183.59419907,47239.41313769,46902.15570333,46960.23630784
34396,2021-12-17 14:00:00,46952.77529443,46985.65066368,46500.0,46685.96587403
34397,2021-12-17 14:30:00,46685.96587403,46714.39026735,45727.35321041,45947.81932297
34398,2021-12-17 15:00:00,45950.117184,45989.49498662,45475.20403669,45924.64735675
34399,2021-12-17 15:30:00,45943.01772329,46580.45438886,45924.00000001,46527.21427648
34400,2021-12-17 16:00:00,46535.99927115,47376.99999999,46450.0,47327.41522747
34401,2021-12-17 16:30:00,47329.78264826,47425.697104,46740.9013912,47069.79015561
34402,2021-12-17 17:00:00,47069.79014563,47070.87573189,46760.50389512,46844.58856059
34403,2021-12-17 17:30:00,46846.93194627,46928.90256204,46638.86610621,46751.21374577
34404,2021-12-17 18:00:00,46764.5581031,46869.23265299,46647.54199535,46761.00370176
34405,2021-12-17 18:30:00,46720.98700771,47043.47826086,46633.93248941,47005.62504599
34406,2021-12-17 19:00:00,46975.18392918,47069.68347605,46789.31845259,46812.71440817
34407,2021-12-17 19:30:00,46849.09924455,46854.16740037,46688.21647262,46750.88197356
34408,2021-12-17 20:00:00,46765.69142678,46834.22495205,46293.63809736,46388.7329171
34409,2021-12-17 20:30:00,46407.83977269,46407.83977269,46161.54377616,46184.62000599
34410,2021-12-17 21:00:00,46184.62000599,46656.81438848,46124.45159943,46519.62501647
34411,2021-12-17 21:30:00,46516.38139915,47070.4490059,46516.38139915,46853.71508616
34412,2021-12-17 22:00:00,46893.14435123,46951.22774378,45635.73521836,46317.69901599
34413,2021-12-17 22:30:00,46231.65390349,46633.9044,45999.99999999,46458.38460896
34414,2021-12-17 23:00:00,46404.0,46488.55371118,46271.28363483,46316.23465274
34415,2021-12-17 23:30:00,46322.20431521,46434.9080661,46085.90000001,46155.21129246
34416,2021-12-18 00:00:00,46148.09727298,46232.18268942,45800.0,45918.01045524
34417,2021-12-18 00:30:00,45924.69389549,46365.0,45827.48247105,46296.97175989
34418,2021-12-18 01:00:00,46319.71142131,46339.1365114,45709.97339887,45774.97926055
34419,2021-12-18 01:30:00,45770.09779821,45888.08695752,45649.17,45666.40844811
34420,2021-12-18 02:00:00,45650.0,45947.60782932,45513.0,45879.43528072
34421,2021-12-18 02:30:00,45843.29418064,45918.08373553,45625.42554638,45658.61134807
34422,2021-12-18 03:00:00,45714.38875661,46046.7326,45686.63550911,45972.09852509
34423,2021-12-18 03:30:00,45978.90636971,46521.73913043,45978.90636971,46294.59110966
34424,2021-12-18 04:00:00,46289.96256307,46347.82608695,46077.67339246,46279.48664266
34425,2021-12-18 04:30:00,46298.7894391,46476.0,46177.90955696,46413.84825712
34426,2021-12-18 05:00:00,46383.93824905,46768.42577346,46243.18543203,46748.21201476
34427,2021-12-18 05:30:00,46673.78005416,46834.90324896,46599.99999999,46599.99999999
34428,2021-12-18 06:00:00,46587.59788914,46756.7634,46446.0,46500.56166645
34429,2021-12-18 06:30:00,46492.18198755,46522.84422955,46278.83705055,46329.69724666
34430,2021-12-18 07:00:00,46329.69724666,46458.98323062,46329.69724666,46440.63641131
34431,2021-12-18 07:30:00,46435.99235932,46435.99235932,46314.70633584,46375.31389442
34432,2021-12-18 08:00:00,46363.72396162,46654.65816833,46361.26888491,46580.41921108
34433,2021-12-18 08:30:00,46592.87099947,46592.87099947,46200.0,46319.44556434
34434,2021-12-18 09:00:00,46335.66448882,46534.56001299,46326.32271359,46470.05847005
34435,2021-12-18 09:30:00,46463.08909418,46832.243203,46460.7660303,46809.22755035
34436,2021-12-18 10:00:00,46823.99613266,47000.1238833,46719.60835585,46834.18092946
34437,2021-12-18 10:30:00,46834.18092946,47311.9203325,46799.07813911,47311.92022424
34438,2021-12-18 11:00:00,47301.57703474,47324.91967248,47059.60802414,47121.12247084
34439,2021-12-18 11:30:00,47121.12247084,47231.23724909,46954.6895742,47061.08842272
34440,2021-12-18 12:00:00,47073.78906487,47153.38657458,46896.1248,46966.33302236
34441,2021-12-18 12:30:00,46966.33302236,47078.85891168,46912.15894459,47011.77581503
34442,2021-12-18 13:00:00,47018.37856175,47075.21188408,46896.12480001,46974.37499978
34443,2021-12-18 13:30:00,46970.81530308,47014.0,46590.0,46629.0713471
34444,2021-12-18 14:00:00,46631.40313278,46928.61530285,46608.46432971,46809.8217281
34445,2021-12-18 14:30:00,46831.0,47033.29474576,46766.89931663,46996.45779772
34446,2021-12-18 15:00:00,47005.97288835,47195.64646463,46929.18109024,47065.87276044
34447,2021-12-18 15:30:00,47065.87276044,47065.87276044,46812.95409656,46820.4190988
34448,2021-12-18 16:00:00,46824.07387801,46983.03941838,46747.05456567,46941.33746652
34449,2021-12-18 16:30:00,46911.35381875,46943.66145537,46765.00001001,46822.21175203
34450,2021-12-18 17:00:00,46811.95911335,46864.66508949,46662.46290108,46677.61608761
34451,2021-12-18 17:30:00,46687.28522529,46802.90062641,46618.10790149,46667.04606152
34452,2021-12-18 18:00:00,46662.46829383,46771.56285538,46622.77197981,46710.98550693
34453,2021-12-18 18:30:00,46701.3860114,46768.59745936,46667.32245797,46726.36624188
34454,2021-12-18 19:00:00,46731.03940441,46769.22519086,46337.0,46529.56216013
34455,2021-12-18 19:30:00,46485.34160475,46725.66846159,46459.96915373,46641.64502281
34456,2021-12-18 20:00:00,46653.30798515,46694.35752224,46524.0653788,46685.00295263
34457,2021-12-18 20:30:00,46685.920564,46900.0,46630.99182772,46873.45610472
34458,2021-12-18 21:00:00,46840.58872013,46928.8082924,46744.52189453,46821.91893122
34459,2021-12-18 21:30:00,46821.91893122,46976.10372672,46821.91893122,46954.19617662
34460,2021-12-18 22:00:00,46935.73431312,47107.962,46819.22354061,46863.03642601
34461,2021-12-18 22:30:00,46869.06709179,46929.02003915,46668.80882259,46805.18272094
34462,2021-12-18 23:00:00,46794.05185779,46877.0,46660.12992106,46845.7365842
34463,2021-12-18 23:30:00,46856.77124809,47000.64646464,46800.64646464,46831.42041519
34464,2021-12-19 00:00:00,46829.0787684,46879.01580907,46643.89435214,46681.41729508
34465,2021-12-19 00:30:00,46680.55413087,46732.55319853,46552.63360478,46661.6015292
34466,2021-12-19 01:00:00,46635.87087407,46811.60103334,46432.0,46457.19076144
34467,2021-12-19 01:30:00,46440.87936825,46623.47261089,46431.99162964,46592.0
34468,2021-12-19 02:00:00,46558.96162537,46742.85714285,46558.96162537,46742.85714285
34469,2021-12-19 02:30:00,46750.2238627,47170.04400504,46720.25924549,47152.6628546
34470,2021-12-19 03:00:00,47136.07630599,47900.0,47136.07630599,47858.90866385
34471,2021-12-19 03:30:00,47890.15247909,47971.4875583,47672.15768471,47719.91497138
34472,2021-12-19 04:00:00,47717.52925528,47960.51526465,47717.52925528,47870.59955351
34473,2021-12-19 04:30:00,47866.08172965,48058.99881329,47866.08172965,47896.9195768
34474,2021-12-19 05:00:00,47899.52021013,47998.19509729,47831.40946359,47838.72509172
34475,2021-12-19 05:30:00,47833.08046556,47859.16606889,47563.38116479,47596.68879378
34476,2021-12-19 06:00:00,47600.19950579,47656.5047469,47530.29729395,47610.0
34477,2021-12-19 06:30:00,47610.0,47613.92545812,47455.3161184,47475.55068534
34478,2021-12-19 07:00:00,47473.17669134,47659.58701503,47452.29260458,47634.36831841
34479,2021-12-19 07:30:00,47627.82681523,47721.47626721,47463.38824878,47517.29651886
34480,2021-12-19 08:00:00,47551.12270941,47620.2827857,47474.23089717,47510.28594432
34481,2021-12-19 08:30:00,47484.4294494,47549.62733423,47418.82990159,47459.04431535
34482,2021-12-19 09:00:00,47458.10486911,47532.01782881,47113.69294994,47167.67698518
34483,2021-12-19 09:30:00,47105.92131623,47167.67698518,47030.29729395,47096.88794389
34484,2021-12-19 10:00:00,47094.29165729,47122.46368973,46830.29729395,47024.13061241
34485,2021-12-19 10:30:00,47019.84042948,47217.39130433,47007.97385862,47140.94031242
34486,2021-12-19 11:00:00,47120.20341822,47120.40148876,46964.31423998,46994.99409337
34487,2021-12-19 11:30:00,46980.06570032,47189.12604008,46975.0431332,47151.28064064
34488,2021-12-19 12:00:00,47148.11207724,47177.92535465,46895.43234655,47083.52758078
34489,2021-12-19 12:30:00,47076.70783524,47268.22099998,47030.06768588,47249.48688205
34490,2021-12-19 13:00:00,47261.13269586,47428.38330204,47206.38279706,47215.8830313
34491,2021-12-19 13:30:00,47215.8830313,47739.13043478,46902.56070392,47672.76503626
34492,2021-12-19 14:00:00,47660.23922317,48279.64279571,47034.72730758,47260.07184068
34493,2021-12-19 14:30:00,47274.25493115,47655.2924168,47213.36067692,47367.9739732
34494,2021-12-19 15:00:00,47393.57097901,47430.17373718,47169.22602411,47332.85798888
34495,2021-12-19 15:30:00,47325.76000313,47337.59174115,47151.69746503,47227.78035635
34496,2021-12-19 16:00:00,47231.05174111,47457.71127671,47149.33978769,47331.09643075
34497,2021-12-19 16:30:00,47335.5230364,47344.8526145,47154.05534098,47162.56692851
34498,2021-12-19 17:00:00,47153.13604151,47227.28521886,47043.47826086,47075.80231083
34499,2021-12-19 17:30:00,47116.94984614,47136.97447075,47029.83602157,47134.61776667
34500,2021-12-19 18:00:00,47117.1566091,47122.83685105,46895.0,46991.69914975
34501,2021-12-19 18:30:00,46976.41196841,47176.1005744,46939.4876499,47112.73121846
34502,2021-12-19 19:00:00,47091.76522254,47146.49215576,46600.64646464,46698.13096656
34503,2021-12-19 19:30:00,46675.3337531,46757.12022311,46592.90997875,46670.81428404
34504,2021-12-19 20:00:00,46670.81428404,46846.23783022,46498.0,46707.99846912
34505,2021-12-19 20:30:00,46712.46210539,46892.98653876,46712.46210539,46781.85425147
34506,2021-12-19 21:00:00,46777.17752923,46862.59047977,46716.08837896,46821.82797621
34507,2021-12-19 21:30:00,46806.75016364,46879.36707269,46618.66990298,46710.92577014
34508,2021-12-19 22:00:00,46703.92213739,47182.72210447,46635.75244249,47097.13398502
34509,2021-12-19 22:30:00,47096.99239597,47535.21059904,46968.94454839,47313.5398
34510,2021-12-19 23:00:00,47332.64148965,47378.58634215,46952.90960449,46979.78122949
34511,2021-12-19 23:30:00,46999.73951786,47030.00183618,46600.0,46691.45383052
34512,2021-12-20 00:00:00,46695.3048932,46717.44905845,46234.71430771,46531.15787001
34513,2021-12-20 00:30:00,46519.52858442,46871.26136647,46466.55290638,46871.26136646
34514,2021-12-20 01:00:00,46871.26136647,47183.89419969,46745.19435053,46785.32232993
34515,2021-12-20 01:30:00,46824.90812799,46824.90812799,46498.9964646,46657.44614291
34516,2021-12-20 02:00:00,46615.154472,46811.87104936,46477.93721362,46702.20581008
34517,2021-12-20 02:30:00,46646.9,46819.65213099,46612.78555315,46733.37505552
34518,2021-12-20 03:00:00,46712.51026567,46826.32804862,46500.0,46538.09880098
34519,2021-12-20 03:30:00,46540.77421193,46784.39384565,46482.69021604,46684.83079883
34520,2021-12-20 04:00:00,46685.0,46920.27651153,46685.0,46846.26453373
34521,2021-12-20 04:30:00,46829.87302258,47015.25096569,46794.42970651,46974.99026498
34522,2021-12-20 05:00:00,46977.89275966,47036.59698896,46736.86987961,46788.26601154
34523,2021-12-20 05:30:00,46785.92651169,46811.83051276,46392.61618349,46406.5531007
34524,2021-12-20 06:00:00,46413.51675823,46638.04508441,46295.61358982,46402.7603786
34525,2021-12-20 06:30:00,46376.62339622,46593.0,46258.6777698,46534.67476669
34526,2021-12-20 07:00:00,46513.5148221,46554.10439562,46114.2444,46330.54087166
34527,2021-12-20 07:30:00,46378.62240171,46543.85862778,46330.38779364,46453.49270155
34528,2021-12-20 08:00:00,46423.97536741,46548.12583598,46297.38440299,46512.89999999
34529,2021-12-20 08:30:00,46496.6259788,46514.6288503,46138.04138116,46266.00474846
34530,2021-12-20 09:00:00,46269.84714991,46332.79998999,45865.6998267,46011.75133069
34531,2021-12-20 09:30:00,46018.65567019,46074.51911921,45830.0,45845.61191118
34532,2021-12-20 10:00:00,45858.73496812,46123.0,45784.61720864,45921.05516366
34533,2021-12-20 10:30:00,45921.05516367,46012.0,45834.13665402,45878.8744131
34534,2021-12-20 11:00:00,45856.10049912,46117.47022747,45813.13195536,46117.47022747
34535,2021-12-20 11:30:00,46112.17920842,46112.17920842,45988.79107838,46099.56885102
34536,2021-12-20 12:00:00,46091.80662214,46091.80662214,45724.41940265,45849.34169716
34537,2021-12-20 12:30:00,45866.26177134,45931.21922224,45665.9423125,45745.22206729
34538,2021-12-20 13:00:00,45712.39743641,45992.42024512,45604.3823375,45913.5
34539,2021-12-20 13:30:00,45913.5,45938.14654779,45702.04836284,45702.04836285
34540,2021-12-20 14:00:00,45714.82455229,45897.0,45574.69732028,45751.44129345
34541,2021-12-20 14:30:00,45706.50558856,46300.8098427,45588.49224685,46299.99999999
34542,2021-12-20 15:00:00,46272.15503708,46274.46979231,46018.91790131,46212.56715973
34543,2021-12-20 15:30:00,46198.03532782,46198.03532782,45918.59490157,45944.50121424
34544,2021-12-20 16:00:00,45962.60381504,46196.42538612,45877.61949534,46101.94908695
34545,2021-12-20 16:30:00,46111.71069879,46500.0,46092.0,46411.91582626
34546,2021-12-20 17:00:00,46400.29358059,46491.93563804,46200.0,46277.16088841
34547,2021-12-20 17:30:00,46276.00000001,46341.80514939,46109.0960619,46113.55006079
34548,2021-12-20 18:00:00,46115.85555325,46228.86659052,46092.0,46132.43229404
34549,2021-12-20 18:30:00,46132.43229404,46328.43830282,46039.68506031,46243.69848138
34550,2021-12-20 19:00:00,46246.01110668,46578.10840181,46246.01110668,46464.81543966
34551,2021-12-20 19:30:00,46494.0,46686.82666674,46399.63351301,46600.32485649
34552,2021-12-20 20:00:00,46599.62773914,46930.20930756,46592.81545769,46786.77749617
34553,2021-12-20 20:30:00,46782.0,47243.89974039,46681.4371242,47018.47826086
34554,2021-12-20 21:00:00,47016.10267995,47523.17782831,47016.10267995,47291.80401053
34555,2021-12-20 21:30:00,47301.93350491,47301.93350491,46971.12453503,46971.12453503
34556,2021-12-20 22:00:00,46971.12453502,47107.41618999,46818.47826087,46865.95604464
34557,2021-12-20 22:30:00,46866.82596769,46985.10919041,46760.36624385,46796.43023894
34558,2021-12-20 23:00:00,46790.64725314,47012.6191662,46752.05562437,47010.99614889
34559,2021-12-20 23:30:00,47020.94428574,47082.39047846,46862.10043306,46899.0
34560,2021-12-21 00:00:00,46925.71633943,47102.8314,46882.0,47083.48108693
34561,2021-12-21 00:30:00,47083.48108693,47083.48108693,46752.05560432,46804.32014286
34562,2021-12-21 01:00:00,46803.96987828,46898.57693051,46655.98597952,46735.08984995
34563,2021-12-21 01:30:00,46747.66286276,47000.82376637,46737.42677537,46995.92574687
34564,2021-12-21 02:00:00,47000.82376637,47060.74562823,46870.80000004,46910.85326042
34565,2021-12-21 02:30:00,46922.30808734,47047.21903079,46894.13320914,46946.30122616
34566,2021-12-21 03:00:00,46941.60699978,47299.67583311,46924.92230259,47265.93916351
34567,2021-12-21 03:30:00,47273.03017885,48061.0,47219.12669695,47920.12694849
34568,2021-12-21 04:00:00,47931.82641368,48734.5978072,47931.82641368,48651.80010356
34569,2021-12-21 04:30:00,48681.1,48812.0,48523.28981087,48561.31944938
34570,2021-12-21 05:00:00,48577.88005201,48767.98005599,48551.39112859,48551.39112859
34571,2021-12-21 05:30:00,48551.39112859,48640.47724141,48302.43070341,48601.40675978
34572,2021-12-21 06:00:00,48577.16086034,48658.07603312,48370.42230344,48374.462112
34573,2021-12-21 06:30:00,48390.0,48589.17204521,48342.90843529,48559.61226831
34574,2021-12-21 07:00:00,48536.86745822,48661.65890023,48432.53912332,48661.65890023
34575,2021-12-21 07:30:00,48654.01852108,48660.12382221,48422.35554471,48563.0
34576,2021-12-21 08:00:00,48584.57126669,49000.0,48519.43574388,48898.85734538
34577,2021-12-21 08:30:00,48883.26674527,48884.19109113,48528.12468785,48560.94291347
34578,2021-12-21 09:00:00,48565.79972063,48642.96931857,48452.0,48547.89795759
34579,2021-12-21 09:30:00,48565.82576665,48694.06274515,48509.81929797,48589.22972809
34580,2021-12-21 10:00:00,48624.75136097,48728.80430231,48565.88223076,48694.99999
34581,2021-12-21 10:30:00,48714.46111887,48770.00034773,48648.43343739,48657.81795163
34582,2021-12-21 11:00:00,48655.94533989,48798.36259789,48645.34256145,48798.36259789
34583,2021-12-21 11:30:00,48802.45857167,48886.06699999,48721.33943376,48848.6408463
34584,2021-12-21 12:00:00,48871.33594094,49187.00598947,48820.15424339,49096.45494062
34585,2021-12-21 12:30:00,49149.27013105,49320.21990697,48666.0,48763.92668076
34586,2021-12-21 13:00:00,48741.66643397,48878.54540157,48588.62439624,48835.0
34587,2021-12-21 13:30:00,48819.20643389,48956.52173913,48781.0,48932.86130288
34588,2021-12-21 14:00:00,48911.17583592,48960.11905286,48643.00630351,48665.46836646
34589,2021-12-21 14:30:00,48700.0,48901.08389004,48550.05650532,48629.302046
34590,2021-12-21 15:00:00,48646.50622794,48769.11328457,48459.93618314,48480.44110703
34591,2021-12-21 15:30:00,48497.65907557,48516.47251011,48300.72316182,48410.32447538
34592,2021-12-21 16:00:00,48415.87913441,48647.0091357,48377.40188366,48520.36241999
34593,2021-12-21 16:30:00,48518.58055707,48732.37420311,48482.22649725,48675.32346434
34594,2021-12-21 17:00:00,48660.23114001,48841.66423055,48630.0,48674.28301661
34595,2021-12-21 17:30:00,48674.28301661,48705.6696532,48568.71380218,48647.64264835
34596,2021-12-21 18:00:00,48620.0,48642.57828277,48509.5850371,48556.06650447
34597,2021-12-21 18:30:00,48541.29130104,48589.0,48400.81663878,48428.0
34598,2021-12-21 19:00:00,48427.99999999,48561.61860186,48425.61238298,48531.99101447
34599,2021-12-21 19:30:00,48541.69893488,48674.76751229,48343.19704008,48611.67540769
34600,2021-12-21 20:00:00,48624.12071195,48782.60410495,48504.4,48528.6
34601,2021-12-21 20:30:00,48507.93442896,48657.98713894,48464.41287771,48633.31329429
34602,2021-12-21 21:00:00,48585.52563085,48778.59840194,48528.67680951,48762.15890858
34603,2021-12-21 21:30:00,48764.82713439,49156.3300232,48742.89131396,49077.86783135
34604,2021-12-21 22:00:00,49088.29984068,49088.29984068,48969.5146141,48994.45897472
34605,2021-12-21 22:30:00,48997.91575995,49300.0,48937.20057056,49300.0
34606,2021-12-21 23:00:00,49228.89729743,49298.88084638,49026.43019954,49194.53268732
34607,2021-12-21 23:30:00,49189.36061844,49232.61662581,48867.24463931,48891.85573882
34608,2021-12-22 00:00:00,48890.0,48962.7719155,48791.71566769,48927.04573672
34609,2021-12-22 00:30:00,48927.04573673,48938.44972763,48635.00627496,48635.00627496
34610,2021-12-22 01:00:00,48634.03952127,48837.63364505,48600.00001,48832.56181279
34611,2021-12-22 01:30:00,48816.65485865,48830.362648,48719.84713144,48820.81058459
34612,2021-12-22 02:00:00,48798.23607805,49269.53758131,48738.61202332,49232.77778243
34613,2021-12-22 02:30:00,49246.43383458,49639.7391536,49236.40753066,49332.73767594
34614,2021-12-22 03:00:00,49327.80477263,49445.89999999,49223.70920947,49282.04098884
34615,2021-12-22 03:30:00,49265.16618083,49379.14867341,49164.1626112,49244.74432358
34616,2021-12-22 04:00:00,49251.36243753,49341.9555555,49102.04870324,49284.51293606
34617,2021-12-22 04:30:00,49284.44716931,49339.15575763,49227.69616152,49330.56367857
34618,2021-12-22 05:00:00,49330.56368858,49363.99999998,49057.83369631,49062.73978898
34619,2021-12-22 05:30:00,49062.73978898,49093.08520149,48941.08059211,48958.2078724
34620,2021-12-22 06:00:00,48968.0,49130.4347826,48943.52796911,49127.97853858
34621,2021-12-22 06:30:00,49130.4347826,49250.24820339,49070.22839698,49070.22839698
34622,2021-12-22 07:00:00,49070.22839698,49297.11632057,49070.22839698,49216.43225848
34623,2021-12-22 07:30:00,49205.15051813,49305.48589134,49163.59795117,49224.0
