t,o,h,l,c,v
1578465000000,8350.53348445,8352.22047502,8322.21994637,8342.15783119,36.56999345
1578466800000,8344.06308076,8346.94976744,8317.94000008,8331.27962662,36.17485497
1578468600000,8331.4704388,8331.4704388,8279.44804348,8298.71308714,62.0483907
1578470400000,8297.59188245,8304.66012667,8266.7419796,8302.79632018,62.43949871
1578472200000,8302.74632016,8326.09923652,8295.00000001,8310.86866807,45.8218436
1578474000000,8312.15659367,8317.0450955,8282.65163361,8312.33793363,53.91032913
1578475800000,8312.38793362,8317.58296111,8278.76510308,8296.40280671,42.922299
1578477600000,8296.50280672,8357.41541999,8284.78390827,8333.77837497,70.8041306
1578479400000,8334.8205977,8354.06294862,8324.04658525,8325.26254058,21.65884512
1578481200000,8325.56254064,8366.11553568,8325.46254065,8359.76408296,46.17479852
1578483000000,8356.99387316,8363.48614894,8329.52063501,8334.54069495,52.53677037
1578484800000,8332.57965923,8349.14647781,8313.94739687,8337.75309874,40.59632335
1578486600000,8335.6189617,8340.0,8275.57205008,8284.33585633,67.40477366
1578488400000,8284.94090344,8311.16844188,8222.04298034,8311.16844188,125.56062591
1578490200000,8311.16844189,8426.45953672,8305.12442251,8382.00000004,160.10319868
1578492000000,8382.10000005,8382.10000005,8213.24113471,8287.52792883,89.11414065
1578493800000,8285.0822491,8340.11323499,8285.0822491,8311.43148541,61.53543453
1578495600000,8309.13422222,8312.66844431,8281.40087806,8283.2443579,32.17044673
1578497400000,8282.28818439,8359.02475669,8244.30558,8321.57478464,125.50961896
1578499200000,8306.14457064,8337.17062315,8230.0,8230.0,173.53430199
1578501000000,8240.4,8282.17818437,8060.0,8115.01,212.82800906
1578502800000,8110.005,8131.99473416,8005.01,8066.57999981,111.84451173
1578504600000,8066.57999981,8113.07999993,8053.80000004,8077.99773563,73.83892174
1578506400000,8073.76836177,8097.38139426,8054.15345544,8054.55902882,65.41378024
1578508200000,8054.5590288,8079.28999999,8040.10586714,8055.00000002,103.75866404
1578510000000,8055.00000002,8068.95651086,8037.8529695,8041.83796889,86.40461466
1578511800000,8041.87925336,8048.0,7970.0,7970.0,113.46601115
1578513600000,7968.29493288,7979.28811816,7872.80802,7941.63206864,147.55839141
1578515400000,7947.10399994,8059.28226443,7936.08013743,8048.77498117,110.00758595
1578517200000,8045.0,8045.0,7978.8697377,8017.59122871,70.02688546
1578519000000,8017.5912287,8029.04412942,7978.8203643,8013.55253512,16.21413536
1578520800000,8014.39632898,8024.07961616,7990.0,7994.99999999,11.80972282
1578522600000,7994.99999999,8082.258379,7994.99999999,8075.63991026,23.52599265
1578524400000,8075.93991017,8115.0391109,8042.35001741,8111.62315466,20.20138923
1578526200000,8104.40303994,8122.94978028,8022.5,8052.34312978,37.20953566
1578528000000,8052.44312985,8052.52381603,7936.25710513,7979.90000001,80.10554238
1578529800000,7984.28327916,7998.00139839,7935.46469655,7955.83014579,84.43639381
1578531600000,7956.71463493,7988.24795147,7950.38013156,7984.54543677,64.06770451
1578533400000,7983.6856845,8034.00858904,7983.58568449,8004.23390142,62.12025303
1578535200000,8005.56772212,8025.69972821,7990.58862479,7999.16906892,50.49145661
1578537000000,7999.169069,8005.21677711,7981.35759009,7983.4021373,51.49498123
1578538800000,7983.45213728,7991.99920078,7947.36842105,7974.18044395,56.69387891
1578540600000,7980.91460264,7982.65165329,7939.0,7956.34892931,51.94518074
1578542400000,7955.12783758,7974.7387422,7927.0,7945.03788519,52.29984138
1578544200000,7943.64484512,7974.96182772,7937.92362722,7968.80410109,55.73467246
1578546000000,7966.57729303,7966.57729303,7936.65710517,7941.86836246,53.81315739
1578547800000,7941.34134874,7957.41953793,7925.4528406,7940.44319352,63.7111047
1578549600000,7941.23011236,7948.9,7905.37275156,7932.39222162,78.49774908
1578551400000,7932.39222162,7941.2497675,7899.77000001,7911.84199897,87.66483169
1578553200000,7912.87215938,7956.13827729,7905.11017525,7951.53827799,59.32806715
1578555000000,7951.53827803,7972.30495619,7935.53730881,7948.84057313,52.79494055
1578556800000,7948.89057311,7956.84861348,7931.05793502,7933.47375813,50.2704407
1578558600000,7932.17166881,7936.84568667,7912.27484753,7933.78275465,62.8039005
1578560400000,7933.78275465,7933.78275465,7861.25611084,7883.22754325,105.10403081
1578562200000,7884.74613947,7908.03730262,7869.07536558,7871.25907831,73.74059935
1578564000000,7872.42711396,7932.55028173,7857.0,7914.33589524,97.97866077
1578565800000,7912.62625766,7926.90886086,7875.860686,7895.14453443,56.15350054
1578567600000,7892.90707472,7900.32162295,7867.3569782,7871.3533402,60.2179234
1578569400000,7870.31696463,7885.37437554,7857.23010531,7871.23684056,80.01975071
1578571200000,7874.0,7891.57238609,7872.130481,7882.18784785,63.49766392
1578573000000,7885.0,7915.32469612,7883.93067261,7902.13205893,84.83778331
1578574800000,7905.04834198,7946.95530116,7904.0,7930.96506926,53.7754593
1578576600000,7931.26517038,7941.75907637,7890.47521429,7897.61682453,62.99176997
1578578400000,7897.71682455,7920.19454099,7880.36109098,7895.51983925,65.01071475
1578580200000,7895.51983924,7899.7527555,7877.101553,7884.27932972,56.78424586
1578582000000,7884.32932967,7927.64215999,7883.9199892,7901.8189353,89.46129606
1578583800000,7901.81893529,7913.47226838,7893.30096653,7905.32316991,67.77815254
1578585600000,7904.81558506,7917.96293654,7811.20789063,7835.97649911,163.87689932
1578587400000,7834.04986677,7854.99999999,7816.3691266,7823.0,77.93016644
1578589200000,7821.25000001,7838.85603187,7782.08334081,7794.76415695,154.4793512
1578591000000,7791.97225978,7841.43057817,7790.65131536,7798.94590707,109.52165786
1578592800000,7801.52843432,7818.67197883,7790.47224885,7813.32837019,79.92326339
1578594600000,7815.25470381,7829.381083,7805.00000004,7811.29859409,78.18564968
1578596400000,7810.38728986,7864.05117779,7810.38728986,7852.32939029,91.09291956
1578598200000,7852.9153243,7948.0,7852.32939037,7918.15299724,119.97086748
1578600000000,7919.03165812,7998.72499171,7912.26818878,7961.3775958,142.69629139
1578601800000,7961.37759576,7961.37759576,7808.77622851,7820.0,165.21844241
1578603600000,7820.0,7845.01992653,7752.0,7839.79211027,211.61915192
1578605400000,7837.14078065,7837.14078065,7789.85130391,7791.63202192,36.06831525
1578607200000,7790.04000026,7828.25912386,7789.24000005,7822.43988742,18.98654054
1578609000000,7821.89999949,7870.07546423,7805.28535295,7814.29680959,19.79134167
1578610800000,7809.55583812,7833.11974067,7792.92,7831.7907092,45.64713536
1578612600000,7828.79664285,7834.27498188,7805.14368672,7821.52457833,58.74729902
1578614400000,7819.57439255,7851.3851691,7816.92890857,7840.86237725,51.0098149
1578616200000,7849.42586249,7849.52586249,7819.88362245,7825.50432856,33.49449246
1578618000000,7821.36399093,7840.81808732,7805.26052308,7806.74123004,56.07435123
1578619800000,7806.83883573,7817.235613,7791.34188694,7804.73483015,35.10378826
1578621600000,7805.69713315,7824.65402363,7793.4074432,7822.61422267,47.41652501
1578623400000,7822.29152496,7822.29152496,7797.43710017,7802.89470861,56.07249233
1578625200000,7801.50845301,7823.84398332,7800.34160632,7803.62563152,28.15249042
1578627000000,7803.50564746,7819.22757744,7771.26187164,7819.22757744,62.28380198
1578628800000,7818.59962302,7820.52034087,7775.84919002,7786.1165233,38.72999246
1578630600000,7785.79850066,7804.38721161,7771.42996,7797.67716084,61.8579329
1578632400000,7795.96447493,7798.05203915,7781.20000019,7781.44847414,32.92971245
1578634200000,7781.22423705,7782.73327531,7740.0,7750.26152638,73.75466215
1578636000000,7749.24040059,7761.9909252,7720.326877,7750.07566201,103.92980855
1578637800000,7750.57566157,7787.85215998,7742.74197387,7746.68821127,103.1765309
1578639600000,7746.275494,7753.15873398,7728.34718459,7751.07837048,50.17191338
1578641400000,7749.74724815,7753.53632079,7727.7457502,7750.06152755,48.56985444
1578643200000,7750.84960029,7753.48226737,7700.0,7713.69458167,105.31068049
1578645000000,7714.2823597,7724.53638096,7685.00000002,7704.89835608,49.86009789
1578646800000,7706.94681174,7747.21976982,7693.73141232,7743.84939206,90.61900421
1578648600000,7741.5627956,7750.0,7717.12863639,7720.06132796,51.15552831
1578650400000,7716.56594876,7777.71709998,7676.27,7769.16861595,119.21419553
1578652200000,7769.16861594,7781.9833407,7738.23737501,7768.87683616,42.25842041
1578654000000,7773.55000001,7845.49446847,7768.076836,7825.00000002,194.92602885
1578655800000,7825.52555729,7856.24896829,7786.38411187,7840.65,154.62947558
1578657600000,7840.34999995,7859.99999999,7810.00000001,7831.46533261,89.48025097
1578659400000,7835.01681301,7898.46208596,7835.01681301,7894.84537405,135.52615395
1578661200000,7896.81481197,7928.5180403,7871.49333396,7926.37190621,89.40840632
1578663000000,7926.37190622,7941.84276874,7865.79981257,7870.13205305,127.49598721
1578664800000,7870.13205306,7934.32192074,7854.01000001,7921.15860633,110.59345794
1578666600000,7914.61599515,7980.05,7911.25860636,7977.6271253,169.32482323
1578668400000,7972.26121204,8086.99999999,7950.20718153,8026.40746111,248.51030447
1578670200000,8027.30000002,8085.29173573,8020.03500377,8064.26236874,88.57868807
1578672000000,8062.35915616,8139.67192307,7953.74075359,8010.592285,191.50406502
1578673800000,8010.592285,8045.9285717,7934.70747573,7954.9,119.83075987
1578675600000,7954.9,7970.61096018,7914.71430816,7933.71430815,104.54671321
1578677400000,7934.4143083,7975.68086709,7914.20000005,7965.41136745,63.61479037
1578679200000,7965.41136746,8110.73641314,7965.41136746,8086.06494587,263.01637152
1578681000000,8082.47266547,8103.96375259,7997.1545741,8022.94102655,156.79392101
1578682800000,8023.96574296,8120.5927343,7966.3398805,8020.16084207,170.44918546
1578684600000,8020.0,8092.6111743,8020.0,8064.16787285,143.69396911
1578686400000,8055.60000007,8097.89999995,8046.60538769,8088.81097907,130.81922932
1578688200000,8088.96352864,8092.25115419,8049.23800129,8070.95213988,85.91478629
1578690000000,8074.35016178,8112.24930528,8062.55827953,8095.602969,111.74553673
1578691800000,8093.52388254,8132.381218,8031.87398312,8054.62892385,91.25929129
1578693600000,8045.06016051,8059.90933992,7985.60702715,8030.2967115,13.57963469
1578695400000,8029.6,8100.12007002,8029.6,8089.25212882,38.886987
1578697200000,8089.15212881,8096.0,8065.00000147,8093.1943338,44.43627041
1578699000000,8093.5352699,8194.34559945,8090.38879901,8194.15195409,163.26397131
1578700800000,8196.888,8199.34559945,8146.2479284,8151.49000005,108.38594074
1578702600000,8150.89000001,8174.74999999,8129.00654778,8166.25526988,80.23864916
1578704400000,8168.85542494,8246.40829485,8155.05058976,8235.21498131,110.42930547
1578706200000,8244.91277336,8251.04477523,8189.79151381,8205.6999998,84.62957451
1578708000000,8201.9383885,8211.72490898,8160.0,8192.30192711,72.92397904
1578709800000,8191.90192703,8214.22999999,8168.49238198,8205.72898763,35.57357123
1578711600000,8205.72898764,8207.5822038,8162.36946388,8169.04392156,45.86609214
1578713400000,8167.85275757,8177.22546656,8133.49265975,8159.49191931,75.46536579
1578715200000,8157.20288075,8179.456016,8102.34566007,8107.1119827,58.26609859
1578717000000,8107.1119827,8136.84382605,8103.45227582,8121.15309737,48.12015265
1578718800000,8120.0,8120.0,8057.22222577,8062.69397883,43.01067718
1578720600000,8060.11333219,8093.4555732,8047.02287429,8085.23468741,47.14793539
1578722400000,8084.0,8107.98203117,8060.20789091,8097.22635076,35.449131
1578724200000,8105.28028916,8127.01999999,8100.16498,8124.22539029,18.38969515
1578726000000,8124.12539026,8145.92425464,8106.02049762,8112.00000001,25.22672182
1578727800000,8113.29999909,8113.29999909,8063.95946748,8072.44017238,61.78823733
1578729600000,8075.10387333,8095.54543786,8041.80517602,8089.92010168,100.03817265
1578731400000,8082.4741369,8097.83418164,8055.21510017,8055.21510017,55.52459786
1578733200000,8055.21510017,8119.88,8054.0246706,8119.88,59.41660741
1578735000000,8119.99999999,8129.6,8099.8,8111.57548989,59.49010527
1578736800000,8104.93173664,8104.93173664,8075.89030306,8083.49710955,56.36765079
1578738600000,8084.0,8085.81441174,8044.78127526,8058.2692597,71.62209354
1578740400000,8053.926786,8065.80968006,8011.65627591,8065.0,84.51291976
1578742200000,8061.13421255,8072.79653653,8035.26382108,8037.72585659,38.05433292
1578744000000,8039.20433123,8061.85691941,8023.0,8040.644959,43.01976979
1578745800000,8045.58265002,8067.0,8027.76688114,8063.14716739,73.46508351
1578747600000,8061.91787995,8092.4371911,8050.0,8058.40650757,65.27879893
1578749400000,8057.83733244,8102.0517006,8057.83733244,8090.86885722,80.25920555
1578751200000,8090.96885672,8120.09300194,8070.89310192,8091.47569128,93.49185074
1578753000000,8091.5756913,8093.73829964,8052.55810008,8053.19619818,54.32319564
1578754800000,8053.46974004,8082.21448516,8052.82040233,8063.53576105,56.97118164
1578756600000,8068.0,8105.73760052,8068.0,8099.29999984,56.73204806
1578758400000,8099.19999983,8158.38081538,8070.57865939,8143.31237802,136.98165182
1578760200000,8140.0,8179.83792348,8125.80951375,8165.17840608,113.27079775
1578762000000,8165.37842611,8209.0,8151.00304523,8204.49314202,67.97928599
1578763800000,8205.08978289,8218.18205413,8156.69919798,8159.85898125,33.42250812
1578765600000,8159.85898126,8167.7177556,8141.99999999,8161.20803829,44.38331377
1578767400000,8161.21441369,8188.09262019,8152.34552081,8167.50003885,74.09847314
1578769200000,8167.99429649,8177.79508863,8144.0816764,8146.7095972,80.22349203
1578771000000,8146.7095972,8162.0,8140.0,8158.04282744,88.23050226
1578772800000,8153.95464227,8186.11035693,8152.27732113,8163.4451234,81.31228798
1578774600000,8161.29398905,8172.99999999,8144.0,8165.21622078,101.20451129
1578776400000,8162.68974495,8173.48882219,8155.5,8160.82526403,51.13264347
1578778200000,8161.2051419,8284.21185622,8063.58487488,8106.75482653,140.38407825
1578780000000,8105.28929882,8105.28929882,8031.56000001,8078.82057041,74.39408195
1578781800000,8077.25068669,8098.12999997,8055.6461469,8079.54165716,41.6591554
1578783600000,8080.78218401,8080.78218401,8035.197875,8064.98624358,79.55246049
1578785400000,8066.99033939,8067.31506072,8005.48583795,8022.57252717,164.86023666
1578787200000,8025.83378365,8041.2691071,7962.61894706,8036.63449482,159.91071387
1578789000000,8036.63449483,8076.73028886,8022.35041541,8060.4409641,89.07061279
1578790800000,8062.02196583,8079.12913326,8037.88632487,8072.24663337,72.4937348
1578792600000,8071.58824785,8087.99999999,8051.13818233,8064.41493538,62.27748079
1578794400000,8064.88230319,8084.84331289,8050.57369576,8073.61993273,69.92062334
1578796200000,8073.69389701,8109.07846645,8070.48902509,8095.34020706,110.72742771
1578798000000,8095.34020715,8110.74035916,8065.20000002,8077.62492619,96.96735332
1578799800000,8079.03143996,8095.88453247,8075.50452282,8089.75680793,91.13887335
1578801600000,8090.08521189,8107.40470812,8085.84688328,8096.13069854,94.91243717
1578803400000,8096.13069846,8096.13069846,8071.78159605,8072.98567934,57.50086114
1578805200000,8072.93567939,8094.75726235,8072.13882221,8092.26330861,75.03203626
1578807000000,8092.3633086,8108.26527767,8085.00000001,8106.24598099,53.61567859
1578808800000,8106.03893512,8150.88999999,8105.98893509,8119.1085836,81.99620146
1578810600000,8118.60858354,8128.52422666,8081.81186568,8085.61241443,66.85123156
1578812400000,8085.6124144,8100.20259412,8081.57073889,8086.83129878,32.64319037
1578814200000,8089.91803869,8111.24726394,8088.37812063,8098.74620525,35.35509295
1578816000000,8097.19142892,8130.0,8087.76557226,8126.8803947,61.01774784
1578817800000,8125.30000008,8142.43740662,8111.4202974,8138.15474028,46.48052104
1578819600000,8137.9169865,8156.08574762,8120.20000002,8156.08574762,54.53838778
1578821400000,8154.60378723,8161.0,8122.72024759,8132.30000047,39.97638545
1578823200000,8137.01097631,8138.81024018,8098.19486054,8111.10000054,71.61988165
1578825000000,8114.65378715,8136.39244688,8113.50000078,8121.50779216,37.05208755
1578826800000,8121.46422086,8125.75149661,8104.64382549,8119.27537187,66.82248712
1578828600000,8119.56465188,8129.13321037,8106.67480693,8111.16092668,63.92923237
1578830400000,8113.67343693,8155.5309355,8110.22020175,8128.77355617,71.73848061
1578832200000,8128.17355599,8149.99999994,8115.59387924,8133.54055815,60.13862768
1578834000000,8133.74055812,8144.0,8120.80710221,8130.72310127,53.670401
1578835800000,8130.72310133,8169.55980423,8125.91754072,8167.6068634,96.76848631
1578837600000,8169.55980423,8185.99547754,8140.669413,8145.57946697,69.82535264
1578839400000,8146.52873267,8150.65279813,8130.0,8139.4488226,98.86067125
1578841200000,8141.27597635,8165.6983178,8141.27597635,8165.6983178,37.02251424
1578843000000,8165.89999996,8171.56918162,8150.1275399,8151.97266457,40.28862054
1578844800000,8151.9726646,8174.76122949,8143.16221,8158.00239296,102.19747003
1578846600000,8157.90239294,8159.08299596,8101.8035322,8104.76701871,144.1246116
1578848400000,8104.71701871,8190.05279821,8074.98088513,8110.0,81.15860222
1578850200000,8112.1380195,8134.05861395,8076.61847413,8097.94097679,110.63151505
1578852000000,8102.04115488,8127.30928377,8085.22939522,8117.75179118,51.78697592
1578853800000,8112.23712943,8127.70899036,8108.7279607,8120.4000009,31.55554633
