t,o,h,l,c,v
1611100800000,35891.5,36364.5,35624.0,36355.0,1099.507
1611104400000,36355.0,36418.0,36066.0,36181.5,350.461
1611108000000,36181.5,36181.5,35760.0,36113.0,336.938
1611111600000,36113.0,36140.0,34992.0,35086.5,1280.778
1611115200000,35086.5,35447.0,34780.0,35279.0,1229.645
1611118800000,35279.0,35489.0,35227.5,35475.5,406.462
1611122400000,35475.5,35609.5,35150.0,35243.0,493.391
1611126000000,35243.0,35773.5,35216.0,35631.5,783.904
1611129600000,35631.5,35919.0,35367.0,35475.5,769.034
1611133200000,35475.5,35557.0,34526.0,34828.5,1640.502
1611136800000,34828.5,34955.5,34379.0,34732.0,1220.918
1611140400000,34732.0,34851.5,34020.0,34425.5,1509.336
1611144000000,34425.5,34811.5,34039.0,34714.0,1560.927
1611147600000,34714.0,34963.0,34249.5,34950.0,1264.758
1611151200000,34950.0,35118.5,34791.0,34846.5,872.644
1611154800000,34846.5,35024.0,34083.0,34203.0,957.268
1611158400000,34203.0,34700.0,33370.0,34666.5,3115.112
1611162000000,34666.5,35037.0,34561.0,34833.0,699.358
1611165600000,34833.0,35235.5,34764.0,35235.5,739.921
1611169200000,35235.5,35287.5,34869.0,35159.0,496.852
1611172800000,35159.0,35289.5,34770.0,34981.5,454.02
1611176400000,34981.5,35112.5,34516.0,34905.0,510.891
1611180000000,34905.0,35093.5,34777.5,34971.0,347.192
1611183600000,34971.0,35648.0,34841.0,35474.0,824.228
1611187200000,35474.0,35576.5,35111.0,35306.0,470.297
1611190800000,35306.0,35360.0,34688.5,34821.0,788.448
1611194400000,34821.0,34848.0,34422.0,34611.0,923.698
1611198000000,34611.0,34850.0,34290.0,34608.0,594.597
1611201600000,34608.0,34920.0,34213.0,34281.0,918.974
1611205200000,34281.0,34616.5,34001.0,34586.5,981.251
1611208800000,34586.5,34788.5,34525.0,34667.5,770.871
1611212400000,34667.5,34980.0,34557.0,34630.0,855.195
1611216000000,34630.0,34683.0,33236.5,33276.5,2396.169
1611219600000,33276.5,33507.0,32587.5,32944.5,3765.134
1611223200000,32944.5,33059.0,32065.5,32830.0,2721.934
1611226800000,32830.0,32991.0,32157.0,32190.0,1954.428
1611230400000,32190.0,32650.0,31310.5,32462.5,5000.31
1611234000000,32462.5,32750.0,32196.0,32308.0,2756.305
1611237600000,32308.0,32451.5,31027.5,31211.0,4127.84
1611241200000,31211.0,32079.5,31105.5,31400.5,3310.384
1611244800000,31400.5,32207.0,31063.5,31098.5,2471.152
1611248400000,31098.5,32025.0,31064.5,31933.0,2367.682
1611252000000,31933.0,32118.0,31480.0,31791.0,1202.912
1611255600000,31791.0,32729.5,31662.0,32488.0,1059.552
1611259200000,32488.0,32532.5,31904.0,31904.0,964.7
1611262800000,31904.0,32146.0,31238.5,31255.0,1085.728
1611266400000,31255.0,31265.0,30130.0,30935.5,2529.006
1611270000000,30935.5,31573.5,30680.5,30911.5,2262.074
1611273600000,30911.5,30911.5,29301.0,29575.0,4681.5
1611277200000,29575.0,30226.0,28913.5,30071.0,2936.501
1611280800000,30071.0,30828.0,29804.5,30689.5,2379.872
1611284400000,30689.5,31006.0,30301.0,30931.0,1007.614
1611288000000,30931.0,31356.5,30738.5,30899.5,1001.451
1611291600000,30899.5,31881.0,30700.0,31771.0,1025.987
1611295200000,31771.0,32030.0,31482.0,31524.0,875.984
1611298800000,31524.0,31821.5,30609.0,30838.5,1979.759
1611302400000,30838.5,31613.5,30490.0,31501.5,1239.587
1611306000000,31501.5,31800.0,31260.5,31446.0,1459.733
1611309600000,31446.0,31730.0,31061.0,31383.5,1038.364
1611313200000,31383.5,31999.0,31373.5,31706.0,1189.425
1611316800000,31706.0,31984.5,31330.5,31552.5,765.458
1611320400000,31552.5,32293.0,31346.5,32137.5,1123.233
1611324000000,32137.5,32480.0,32137.5,32480.0,1057.264
1611327600000,32480.0,32660.0,32247.0,32413.5,921.288
1611331200000,32413.5,32607.0,31950.0,32378.5,946.346
1611334800000,32378.5,32475.0,32071.0,32318.0,599.664
1611338400000,32318.0,33295.0,32193.5,33263.5,1592.608
1611342000000,33263.5,33647.5,33092.5,33564.5,1145.951
1611345600000,33564.5,33777.0,33324.0,33508.0,862.653
1611349200000,33508.0,33631.0,33178.0,33279.5,638.995
1611352800000,33279.5,33582.0,32811.5,32862.0,783.462
1611356400000,32862.0,33155.0,32620.0,32969.5,938.661
1611360000000,32969.5,32969.5,32427.5,32700.5,994.734
1611363600000,32700.5,32932.0,32259.5,32714.5,658.618
1611367200000,32714.5,32862.5,32081.0,32271.5,995.91
1611370800000,32271.5,32610.0,32231.0,32390.0,661.029
1611374400000,32390.0,32815.5,32324.5,32596.0,634.114
1611378000000,32596.0,33361.0,32293.0,33344.0,1238.684
1611381600000,33344.0,33445.0,32800.0,32821.5,735.282
1611385200000,32821.5,33147.5,32683.5,32927.5,633.22
1611388800000,32927.5,32998.5,32633.0,32950.5,601.072
1611392400000,32950.5,33088.5,32357.5,32458.0,1049.129
1611396000000,32458.0,32504.5,32171.0,32306.5,706.435
1611399600000,32306.5,32517.0,31513.5,31638.0,1617.669
1611403200000,31638.0,31959.5,31471.0,31580.5,914.668
1611406800000,31580.5,32232.0,31395.0,31850.5,1217.012
1611410400000,31850.5,31954.0,31652.0,31707.5,689.968
1611414000000,31707.5,32158.5,31606.0,31852.5,592.513
1611417600000,31852.5,32305.0,31753.5,32106.0,516.669
1611421200000,32106.0,32379.0,32037.0,32169.5,313.275
1611424800000,32169.5,32298.0,31817.0,32143.5,433.282
1611428400000,32143.5,32495.5,32110.0,32331.5,479.944
1611432000000,32331.5,32366.5,32051.0,32214.0,969.597
1611435600000,32214.0,32454.5,31855.0,32368.5,804.063
1611439200000,32368.5,32530.0,32007.5,32064.5,767.806
1611442800000,32064.5,32128.0,31860.5,32099.5,369.936
1611446400000,32099.5,32099.5,31636.5,31899.5,842.61
1611450000000,31899.5,32081.5,31780.0,31899.0,565.916
1611453600000,31899.0,32292.5,31817.0,32093.5,676.372
1611457200000,32093.5,32450.0,32034.0,32448.0,630.853
1611460800000,32448.0,32833.5,32347.5,32771.0,849.358
1611464400000,32771.0,32938.0,32693.0,32848.5,509.348
1611468000000,32848.5,33065.0,32584.0,32754.5,736.374
1611471600000,32754.5,32829.0,32513.0,32806.0,545.399
1611475200000,32806.0,33027.0,32593.5,32659.0,566.589
1611478800000,32659.0,32776.0,32581.0,32678.5,360.839
1611482400000,32678.5,32733.0,32511.5,32713.5,396.648
1611486000000,32713.5,32894.0,32713.5,32831.5,544.133
1611489600000,32831.5,32925.0,32229.0,32388.0,952.341
1611493200000,32388.0,32424.0,32115.5,32236.0,816.401
1611496800000,32236.0,32345.0,31971.0,32093.0,906.25
1611500400000,32093.0,32279.0,31887.0,31971.5,918.199
1611504000000,31971.5,32143.0,31570.0,31741.5,1577.916
1611507600000,31741.5,31962.5,31654.0,31866.5,792.775
1611511200000,31866.5,31926.0,31787.5,31833.0,451.079
1611514800000,31833.0,31833.0,30939.5,31305.0,1965.967
1611518400000,31305.0,31750.0,31254.0,31669.5,872.744
1611522000000,31669.5,31950.0,31570.5,31874.0,653.413
1611525600000,31874.0,32298.5,31644.5,32100.0,834.521
1611529200000,32100.0,32319.5,31988.5,32224.5,458.218
1611532800000,32224.5,32809.0,32155.5,32553.0,1073.797
1611536400000,32553.0,32893.5,32406.5,32846.5,532.64
1611540000000,32846.5,32975.0,32652.0,32759.0,661.89
1611543600000,32759.0,33674.0,32602.0,33549.5,1263.207
1611547200000,33549.5,33785.0,33360.0,33426.5,1474.997
1611550800000,33426.5,33491.0,33239.5,33377.0,508.398
1611554400000,33377.0,33582.0,33176.5,33506.5,735.491
1611558000000,33506.5,33566.0,33084.0,33391.0,514.063
1611561600000,33391.0,33513.0,33232.0,33453.5,539.039
1611565200000,33453.5,33555.0,32900.0,33007.0,793.453
1611568800000,33007.0,33145.5,32782.0,33102.0,614.683
1611572400000,33102.0,33325.0,33042.5,33191.0,506.791
1611576000000,33191.0,34305.5,33062.0,34183.5,1466.464
1611579600000,34183.5,34647.0,34110.0,34493.5,1604.004
1611583200000,34493.5,34820.0,34358.5,34445.0,1028.645
1611586800000,34445.0,34570.0,34239.0,34450.0,644.288
1611590400000,34450.0,34599.0,33689.5,33950.0,1909.412
1611594000000,33950.0,34280.0,33732.5,33808.0,1117.657
1611597600000,33808.0,34044.0,33530.0,33671.0,1111.73
1611601200000,33671.0,33797.5,33387.5,33428.5,1104.696
1611604800000,33428.5,33480.0,33111.5,33480.0,964.043
1611608400000,33480.0,33480.0,32230.5,32734.5,2608.733
1611612000000,32734.5,32754.5,31949.0,32476.0,1725.505
1611615600000,32476.0,32648.5,32220.0,32284.5,897.876
1611619200000,32284.5,32676.0,31766.5,32487.5,1105.496
1611622800000,32487.5,32837.5,32242.5,32767.5,636.929
1611626400000,32767.5,32774.5,32274.5,32356.5,504.88
1611630000000,32356.5,32386.0,31515.0,31556.5,1508.782
1611633600000,31556.5,32183.0,31462.5,32023.0,916.054
1611637200000,32023.0,32316.0,31805.0,32071.5,630.128
1611640800000,32071.5,32072.0,31327.5,31608.5,1297.765
1611644400000,31608.5,31716.5,31112.5,31605.0,1914.545
1611648000000,31605.0,31941.0,31496.0,31859.5,762.967
1611651600000,31859.5,32055.5,31371.0,31790.0,1351.921
1611655200000,31790.0,32444.0,31790.0,32233.5,1570.337
1611658800000,32233.5,32236.0,31688.5,31834.0,892.937
1611662400000,31834.0,31983.5,31267.5,31341.0,1377.05
1611666000000,31341.0,31936.5,31241.0,31751.5,1104.101
1611669600000,31751.5,31803.0,30841.0,31250.0,2721.932
1611673200000,31250.0,31861.0,31247.0,31716.5,1425.041
1611676800000,31716.5,32144.0,31312.0,31953.5,2663.167
1611680400000,31953.5,32208.5,31907.0,32162.5,1902.051
1611684000000,32162.5,32331.5,31912.5,32228.0,743.061
1611687600000,32228.0,32386.5,32046.5,32193.5,1078.912
1611691200000,32193.5,32385.0,31860.0,31979.5,733.592
1611694800000,31979.5,32303.0,31910.5,32003.0,754.246
1611698400000,32003.0,32736.0,31911.0,32736.0,871.77
1611702000000,32736.0,32895.0,32471.0,32471.0,656.482
1611705600000,32471.0,32529.0,31921.5,32344.5,1242.852
1611709200000,32344.5,32462.0,31988.0,32115.5,685.518
1611712800000,32115.5,32279.5,31800.0,31800.0,679.827
1611716400000,31800.0,31929.0,31611.0,31796.5,774.258
1611720000000,31796.5,32011.5,31530.0,31861.5,872.99
1611723600000,31861.5,31905.5,31380.0,31491.5,1404.038
1611727200000,31491.5,31700.0,31361.0,31646.0,985.841
1611730800000,31646.0,31878.0,31556.0,31760.5,882.666
1611734400000,31760.5,31760.5,31152.5,31183.5,1384.3
1611738000000,31183.5,31295.0,30762.0,31211.0,1905.831
1611741600000,31211.0,31385.0,31107.5,31354.0,1249.584
1611745200000,31354.0,31587.0,30587.0,30643.0,2022.215
1611748800000,30643.0,30871.0,30347.5,30753.5,2253.243
1611752400000,30753.5,31053.5,30273.0,30301.0,1738.963
1611756000000,30301.0,30521.0,29273.0,29597.0,5184.559
1611759600000,29597.0,30463.5,29416.5,30341.0,3576.824
1611763200000,30341.0,30948.5,30234.0,30539.0,2637.725
1611766800000,30539.0,30834.0,30113.5,30530.0,2331.522
1611770400000,30530.0,30530.0,29555.0,29745.0,2239.88
1611774000000,29745.0,30877.0,29745.0,30754.5,3232.26
1611777600000,30754.5,31604.0,30560.5,31533.0,2183.952
1611781200000,31533.0,31683.5,30773.5,30987.5,1293.328
1611784800000,30987.5,31069.0,30360.0,30566.0,1001.293
1611788400000,30566.0,30743.5,30100.0,30375.0,1793.192
1611792000000,30375.0,30714.0,29846.5,30680.5,1830.613
1611795600000,30680.5,30893.5,30368.0,30858.0,992.227
1611799200000,30858.0,31191.0,30779.0,30996.5,1018.752
1611802800000,30996.5,31493.0,30913.0,31385.5,1038.537
1611806400000,31385.5,31551.5,31053.5,31280.5,937.319
1611810000000,31280.5,31795.0,31068.5,31691.5,895.065
1611813600000,31691.5,31841.5,31510.0,31538.5,843.804
1611817200000,31538.5,31573.0,31105.5,31200.0,1150.412
1611820800000,31200.0,31318.5,31041.0,31080.0,1043.062
1611824400000,31080.0,31488.0,30845.0,31480.5,1479.689
1611828000000,31480.5,31587.5,31040.0,31505.0,1469.041
1611831600000,31505.0,31603.5,31216.0,31456.0,1263.493
1611835200000,31456.0,31705.5,31291.0,31479.0,1798.187
1611838800000,31479.0,31824.0,31198.5,31748.5,1901.175
1611842400000,31748.5,32150.0,31599.0,31821.0,2329.229
1611846000000,31821.0,32222.0,31669.0,31916.0,3092.23
1611849600000,31916.0,32410.0,31654.5,32395.0,2403.794
1611853200000,32395.0,32452.5,32154.0,32261.5,1161.174
1611856800000,32261.5,32675.5,32094.5,32633.0,1286.729
1611860400000,32633.0,32731.0,32460.5,32565.0,614.924
1611864000000,32565.0,32861.5,32406.0,32549.5,984.346
1611867600000,32549.5,33248.0,32549.5,33156.0,1431.661
1611871200000,33156.0,33447.0,33106.0,33429.0,916.732
1611874800000,33429.0,33733.0,33050.0,33359.0,1924.986
1611878400000,33359.0,34344.5,33336.5,34141.5,2975.587
1611882000000,34141.5,34322.5,33683.0,33906.5,1472.161
1611885600000,33906.5,34200.0,33794.0,33974.0,1017.147
1611889200000,33974.0,34090.0,33517.5,33728.0,1466.497
1611892800000,33728.0,33915.0,32862.5,33087.0,3245.951
1611896400000,33087.0,33199.0,32817.0,33022.5,1452.037
1611900000000,33022.5,33023.0,32430.5,32550.0,1563.462
1611903600000,32550.0,32660.0,32012.0,32328.0,1714.755
1611907200000,32328.0,36779.5,32077.5,36369.0,10267.902
1611910800000,36369.0,38276.0,35027.0,37009.5,19830.47
1611914400000,37009.5,37282.5,35652.0,36671.5,4361.668
1611918000000,36671.5,37280.0,36501.0,37067.5,1981.943
1611921600000,37067.5,37946.0,36575.0,37919.0,2637.658
1611925200000,37919.0,38632.0,37182.0,38300.0,2739.828
1611928800000,38300.0,38480.0,36606.0,37183.5,4714.466
1611932400000,37183.5,37600.0,36885.5,37168.5,1781.167
1611936000000,37168.5,37588.0,35927.0,36123.0,3389.667
1611939600000,36123.0,36510.0,35673.0,35837.5,2669.623
1611943200000,35837.5,36094.0,34647.5,35250.0,2908.181
1611946800000,35250.0,35406.5,33547.0,34329.0,4342.303
1611950400000,34329.0,34900.0,33875.5,34558.0,2411.509
1611954000000,34558.0,34780.0,34107.0,34609.0,1299.313
1611957600000,34609.0,35300.0,34234.0,34473.0,1787.878
1611961200000,34473.0,34631.5,33706.0,34222.0,2231.675
1611964800000,34222.0,34826.5,34212.5,34246.5,1461.968
1611968400000,34246.5,34911.5,33943.0,34121.5,1139.626
1611972000000,34121.5,34426.5,33701.0,33854.0,1317.393
1611975600000,33854.0,33983.5,32826.5,33260.5,2082.191
1611979200000,33260.5,33649.5,33130.5,33503.0,1174.364
1611982800000,33503.0,33992.0,33206.5,33533.0,1578.329
1611986400000,33533.0,33842.0,33170.5,33832.0,1181.284
1611990000000,33832.0,34219.5,33450.0,34063.0,1164.264
1611993600000,34063.0,34363.0,33838.0,33936.0,1079.367
1611997200000,33936.0,34430.0,33870.5,34275.0,1211.949
1612000800000,34275.0,34409.0,33925.0,34337.5,1341.33
1612004400000,34337.5,34337.5,33559.0,33691.5,1333.616
1612008000000,33691.5,33866.5,33520.0,33798.5,929.819
1612011600000,33798.5,34336.0,33707.0,34230.0,1507.741
1612015200000,34230.0,34396.0,34000.0,34225.5,865.439
1612018800000,34225.5,34490.0,34074.0,34229.0,1238.51
1612022400000,34229.0,34249.5,33570.0,33971.5,1772.296
1612026000000,33971.5,34296.0,33971.5,34245.0,1022.023
1612029600000,34245.0,34348.0,34121.5,34318.0,647.252
1612033200000,34318.0,34388.0,34023.0,34277.0,570.663
1612036800000,34277.0,34437.5,34091.5,34146.0,493.5
1612040400000,34146.0,34694.5,34003.0,34671.5,721.881
1612044000000,34671.5,34780.0,34536.0,34550.0,565.616
1612047600000,34550.0,34577.0,34216.5,34307.5,674.771
1612051200000,34307.5,34379.5,33931.5,34117.5,739.065
1612054800000,34117.5,34278.0,33994.0,34214.5,505.283
1612058400000,34214.5,34259.0,33725.5,33823.0,548.523
1612062000000,33823.0,34049.0,33718.0,33935.0,686.546
1612065600000,33935.0,34126.5,33826.0,34042.0,653.118
1612069200000,34042.0,34050.0,33730.0,33788.0,661.935
1612072800000,33788.0,33877.0,33630.5,33690.5,1091.682
1612076400000,33690.5,33863.5,33491.0,33641.0,859.626
1612080000000,33641.0,33866.0,33365.0,33619.5,1055.858
1612083600000,33619.5,33777.0,33328.0,33362.0,872.7
1612087200000,33362.0,33744.0,33270.0,33660.0,1377.804
1612090800000,33660.0,33780.0,33502.0,33576.0,813.798
1612094400000,33576.0,34208.0,33414.5,33976.5,2205.931
1612098000000,33976.5,34035.5,33655.0,33730.0,846.809
1612101600000,33730.0,33763.5,33371.5,33414.0,1677.635
1612105200000,33414.0,33515.0,32647.0,32929.5,2636.971
1612108800000,32929.5,33113.0,32689.5,32951.5,994.909
1612112400000,32951.5,33114.0,32250.5,32349.5,1589.298
1612116000000,32349.5,32830.0,32232.5,32459.5,1446.631
1612119600000,32459.5,32909.0,32421.0,32803.5,870.245
1612123200000,32803.5,32893.0,32505.0,32838.0,733.498
1612126800000,32838.0,32869.0,32535.0,32579.0,608.876
1612130400000,32579.0,33079.5,32578.5,32955.0,580.034
1612134000000,32955.0,33238.0,32937.5,33128.0,679.172
1612137600000,33128.0,33128.0,32344.5,32573.0,1117.166
1612141200000,32573.0,33531.5,32513.0,33402.5,1681.911
1612144800000,33402.5,33848.0,33236.0,33668.0,1416.435
1612148400000,33668.0,33742.5,33480.0,33583.0,725.428
1612152000000,33583.0,33932.5,33446.5,33568.0,880.759
1612155600000,33568.0,33871.5,33458.5,33765.0,726.942
1612159200000,33765.0,34421.0,33334.0,33569.0,1636.935
1612162800000,33569.0,33858.5,33444.0,33820.0,1144.976
1612166400000,33820.0,34498.5,33654.0,34484.0,1267.19
1612170000000,34484.0,34680.5,34297.0,34373.0,1450.62
1612173600000,34373.0,34566.0,34074.5,34208.5,924.249
1612177200000,34208.5,34438.0,34024.5,34232.0,813.483
1612180800000,34232.0,34487.0,33644.5,33811.5,1194.379
1612184400000,33811.5,34040.0,33704.5,33767.5,654.322
1612188000000,33767.5,33900.0,33457.0,33558.5,1120.221
1612191600000,33558.5,33640.0,33180.0,33191.5,1303.146
1612195200000,33191.5,33584.0,33176.5,33448.0,716.476
1612198800000,33448.0,34046.5,33400.0,33960.5,932.422
1612202400000,33960.5,33976.5,33651.0,33717.5,653.774
1612206000000,33717.5,34073.0,33700.5,33839.0,668.033
1612209600000,33839.0,34030.5,33737.0,33855.0,322.614
1612213200000,33855.0,33855.0,33593.0,33657.5,334.606
1612216800000,33657.5,33800.0,33540.0,33567.5,483.315
1612220400000,33567.5,33771.0,33477.5,33556.0,454.939
1612224000000,33556.0,34184.0,33461.5,33787.5,798.964
1612227600000,33787.5,33828.0,33571.0,33784.0,426.886
1612231200000,33784.0,33920.0,33656.0,33713.5,468.582
1612234800000,33713.5,33727.5,33565.0,33600.5,367.722
1612238400000,33600.5,33973.0,33561.5,33892.0,677.812
1612242000000,33892.0,34101.5,33807.0,33992.0,805.331
1612245600000,33992.0,34347.0,33954.0,34315.5,712.684
1612249200000,34315.5,34419.5,34169.0,34259.5,817.6
1612252800000,34259.5,34688.5,34147.0,34682.5,1000.409
1612256400000,34682.5,35683.0,34682.5,35380.5,2434.636
1612260000000,35380.5,35450.0,35044.0,35230.5,1014.768
1612263600000,35230.5,35324.0,34750.0,34780.0,1089.215
1612267200000,34780.0,35058.5,34666.5,34842.5,960.156
1612270800000,34842.5,35272.0,34831.5,34909.5,996.923
1612274400000,34909.5,34991.0,34423.5,34843.0,1105.184
1612278000000,34843.0,35222.5,34600.0,34758.5,1296.174
1612281600000,34758.5,35218.0,34625.5,35006.5,1193.115
1612285200000,35006.5,35060.0,34821.0,34928.5,401.843
1612288800000,34928.5,35374.0,34864.5,35304.0,566.446
1612292400000,35304.0,35850.0,35224.0,35784.5,1139.555
1612296000000,35784.5,36023.5,35600.0,35832.5,822.859
1612299600000,35832.5,35916.0,35620.0,35684.5,577.815
1612303200000,35684.5,35825.0,35553.0,35621.0,469.032
1612306800000,35621.0,35732.5,35503.5,35506.5,644.54
1612310400000,35506.5,36271.0,35420.0,36162.5,1485.481
1612314000000,36162.5,36357.0,35915.0,35920.0,799.59
1612317600000,35920.0,36141.0,35883.0,35938.5,563.894
1612321200000,35938.5,36493.0,35924.0,36405.0,739.302
1612324800000,36405.0,36848.0,36405.0,36617.0,1428.7
1612328400000,36617.0,36687.5,36424.5,36503.5,466.186
1612332000000,36503.5,36795.0,36476.0,36547.5,585.657
1612335600000,36547.5,36605.0,36260.0,36322.5,802.805
1612339200000,36322.5,36327.0,35768.5,36079.0,1934.142
1612342800000,36079.0,36080.0,35632.0,35923.5,990.796
1612346400000,35923.5,36082.0,35741.0,36043.5,540.786
1612350000000,36043.5,36268.0,35922.5,35990.0,568.192
1612353600000,36009.5,36368.5,35873.0,36238.0,775.349
1612357200000,36238.0,36732.0,36016.0,36562.5,1308.847
1612360800000,36562.5,36787.0,36411.0,36590.5,756.709
1612364400000,36590.5,36942.0,36575.0,36861.0,1098.278
1612368000000,36861.0,37212.5,36664.0,37140.0,1745.343
1612371600000,37140.0,37176.0,36941.0,37176.0,833.883
1612375200000,37176.0,37194.0,36685.5,37100.0,1158.1
1612378800000,37100.0,37121.0,36800.0,36805.0,437.416
1612382400000,36805.0,37080.0,36675.0,37063.5,465.541
1612386000000,37063.5,37425.0,36987.5,37268.5,747.949
1612389600000,37268.5,37510.0,37253.0,37291.5,548.685
1612393200000,37291.5,37641.0,37291.5,37602.5,680.797
1612396800000,37602.5,38175.5,37602.5,38093.5,1551.103
1612400400000,38093.5,38320.0,37900.0,38185.5,1186.888
1612404000000,38185.5,38234.5,37593.0,37919.5,1109.331
1612407600000,37919.5,38051.0,37430.0,37542.0,958.396
1612411200000,37542.0,37812.0,37373.0,37706.0,617.368
1612414800000,37706.0,37929.5,37540.5,37617.0,780.891
1612418400000,37617.0,38180.0,37583.0,38084.5,860.112
1612422000000,38084.5,38177.5,37823.5,37849.5,646.312
1612425600000,37849.5,38779.5,37115.5,37433.0,2971.168
1612429200000,37433.0,37674.0,36861.5,37560.0,3051.11
1612432800000,37560.0,37798.0,37280.5,37665.0,878.943
